,age,balance,day,duration,campaign,pdays,previous
810,36,-251,7,162,1,-1,0
811,45,-139,7,152,3,-1,0
812,47,733,7,268,1,-1,0
813,29,0,7,104,2,-1,0
814,57,1,7,852,1,-1,0
815,45,97,7,923,3,-1,0
816,31,435,7,159,2,-1,0
817,31,0,7,953,3,-1,0
818,37,147,7,416,2,-1,0
819,30,3,7,174,1,-1,0
820,58,1109,7,180,1,-1,0
821,33,404,7,139,1,-1,0
822,39,981,7,294,1,-1,0
823,33,95,7,102,1,-1,0
824,34,302,7,124,1,-1,0
825,36,-290,7,128,1,-1,0
826,37,259,7,130,1,-1,0
827,35,527,7,143,1,-1,0
828,55,102,7,74,1,-1,0
829,34,872,7,105,2,-1,0
830,40,490,7,477,2,-1,0
831,42,19,7,158,1,-1,0
832,37,16,7,250,1,-1,0
833,42,386,7,168,1,-1,0
834,35,539,7,520,1,-1,0
835,44,-329,7,171,1,-1,0
836,30,-174,7,113,1,-1,0
837,45,68,7,254,1,-1,0
838,35,-532,7,149,1,-1,0
839,36,0,7,133,2,-1,0
840,49,64,7,293,3,-1,0
841,31,1415,7,485,1,-1,0
842,31,147,7,374,1,-1,0
843,39,72,7,425,6,-1,0
844,37,-196,7,207,1,-1,0
845,33,716,7,83,3,-1,0
846,37,0,7,228,1,-1,0
847,42,-246,7,149,1,-1,0
848,56,-203,7,139,1,-1,0
849,37,245,7,732,2,-1,0
850,36,342,7,142,1,-1,0
851,29,3,7,359,1,-1,0
852,54,-248,7,112,1,-1,0
853,38,376,7,1521,1,-1,0
854,43,370,7,216,1,-1,0
855,47,594,7,161,1,-1,0
856,47,387,7,122,2,-1,0
857,38,208,7,800,1,-1,0
858,40,563,7,615,1,-1,0
859,33,392,7,254,1,-1,0
860,33,165,7,111,1,-1,0
861,53,236,7,354,1,-1,0
862,37,52,7,359,1,-1,0
863,40,1265,7,97,1,-1,0
864,37,693,7,327,3,-1,0
865,35,118,7,236,1,-1,0
866,49,3659,7,160,1,-1,0
867,26,24,7,180,1,-1,0
868,38,673,7,184,1,-1,0
869,52,273,7,227,1,-1,0
870,33,327,7,109,1,-1,0
871,31,299,7,492,2,-1,0
872,32,0,7,298,1,-1,0
873,35,109,7,83,2,-1,0
874,55,552,7,241,2,-1,0
875,32,473,7,204,2,-1,0
876,37,414,7,131,1,-1,0
877,45,154,7,1138,1,-1,0
878,31,344,7,123,1,-1,0
879,38,8,7,125,1,-1,0
880,37,78,7,295,2,-1,0
881,38,266,7,287,1,-1,0
882,33,98,7,109,1,-1,0
883,38,83,7,140,2,-1,0
884,37,45,7,204,1,-1,0
885,29,8,7,233,1,-1,0
886,42,263,7,254,1,-1,0
887,40,306,7,184,2,-1,0
888,32,233,7,193,1,-1,0
889,47,447,7,126,1,-1,0
890,29,872,7,230,1,-1,0
891,53,-291,7,591,1,-1,0
892,31,309,7,294,1,-1,0
893,59,202,7,173,1,-1,0
894,29,56,7,336,1,-1,0
895,59,229,7,19,1,-1,0
896,44,143,7,153,1,-1,0
897,38,100,7,786,1,-1,0
898,49,326,7,99,2,-1,0
899,43,167,7,243,1,-1,0
900,52,545,7,260,1,-1,0
901,40,2100,7,164,2,-1,0
902,32,0,7,255,2,-1,0
903,47,192,7,47,1,-1,0
904,33,442,7,463,1,-1,0
905,35,267,7,192,1,-1,0
906,27,0,7,388,7,-1,0
907,50,377,7,221,1,-1,0
908,44,7624,7,126,5,-1,0
909,43,66,7,175,5,-1,0
910,51,37,7,256,6,-1,0
911,32,64,7,202,2,-1,0
912,47,34,7,104,1,-1,0
913,34,627,7,283,2,-1,0
914,57,1013,7,448,1,-1,0
915,43,140,7,127,1,-1,0
916,40,8823,7,378,1,-1,0
917,28,97,7,67,1,-1,0
918,38,5,7,221,2,-1,0
919,37,74,7,150,1,-1,0
920,44,58544,7,144,2,-1,0
921,41,169,7,296,2,-1,0
922,37,444,7,401,2,-1,0
923,30,542,7,435,2,-1,0
924,32,-205,7,388,1,-1,0
925,30,112,7,245,1,-1,0
926,35,39,7,143,1,-1,0
927,55,1268,7,223,2,-1,0
928,52,-98,7,423,1,-1,0
929,33,44,7,231,1,-1,0
930,55,-90,7,634,2,-1,0
931,33,0,7,107,1,-1,0
932,40,-94,7,227,1,-1,0
933,39,-345,7,69,1,-1,0
934,54,-932,7,799,1,-1,0
935,39,20,7,109,1,-1,0
936,49,90,7,127,1,-1,0
937,52,31,7,120,1,-1,0
938,27,134,7,68,3,-1,0
939,26,0,7,180,2,-1,0
940,40,61,7,112,3,-1,0
941,47,-5,7,444,1,-1,0
942,31,-45,7,246,2,-1,0
943,53,156,7,259,4,-1,0
944,31,564,7,223,3,-1,0
945,33,-6,7,566,2,-1,0
946,35,528,7,274,2,-1,0
947,46,1481,7,49,3,-1,0
948,31,2019,7,380,2,-1,0
949,35,1855,7,138,1,-1,0
950,29,147,7,376,2,-1,0
951,51,220,7,421,2,-1,0
952,33,198,7,121,2,-1,0
953,37,115,7,36,1,-1,0
954,43,87,7,328,2,-1,0
955,42,644,7,19,1,-1,0
956,28,225,7,866,2,-1,0
957,57,502,7,229,3,-1,0
958,38,-32,7,154,2,-1,0
959,39,106,7,56,1,-1,0
960,36,301,7,1581,2,-1,0
961,57,906,7,117,1,-1,0
962,44,187,7,185,1,-1,0
963,48,852,7,202,1,-1,0
964,46,143,7,279,1,-1,0
965,43,71,7,180,5,-1,0
966,49,1496,7,218,4,-1,0
967,29,703,7,129,5,-1,0
968,53,732,7,530,2,-1,0
969,30,21,7,104,2,-1,0
970,41,276,7,60,1,-1,0
971,33,0,7,432,1,-1,0
972,47,550,7,113,1,-1,0
973,58,268,7,516,1,-1,0
974,31,-825,7,179,2,-1,0
975,38,137,7,125,2,-1,0
976,60,42,7,386,2,-1,0
977,33,54,7,262,2,-1,0
978,33,1716,7,396,2,-1,0
979,52,270,7,294,2,-1,0
980,42,803,7,171,2,-1,0
981,30,102,7,614,2,-1,0
982,33,188,7,118,3,-1,0
983,46,207,7,485,4,-1,0
984,51,1466,7,406,2,-1,0
985,40,350,7,287,1,-1,0
986,50,159,7,216,2,-1,0
987,42,157,7,650,1,-1,0
988,38,0,7,55,1,-1,0
989,36,91,7,371,2,-1,0
990,37,849,7,166,1,-1,0
991,33,436,7,48,1,-1,0
992,38,-1,7,72,1,-1,0
993,52,297,7,55,1,-1,0
994,29,313,7,144,1,-1,0
995,37,310,7,474,1,-1,0
996,34,475,7,559,1,-1,0
997,43,61,7,261,1,-1,0
998,49,1377,7,1101,1,-1,0
999,33,56,7,236,2,-1,0
1000,47,0,7,164,1,-1,0
1001,50,73,7,93,1,-1,0
1002,30,660,7,912,2,-1,0
1003,44,-79,7,179,2,-1,0
1004,44,558,7,485,1,-1,0
1005,30,342,7,206,2,-1,0
1006,40,-4,7,311,1,-1,0
1007,41,225,7,690,2,-1,0
1008,34,267,7,362,1,-1,0
1009,53,46,7,274,1,-1,0
1010,35,624,7,163,1,-1,0
1011,34,1107,7,345,1,-1,0
1012,39,573,7,329,1,-1,0
1013,39,406,7,68,1,-1,0
1014,52,220,7,143,3,-1,0
1015,34,2308,7,1062,1,-1,0
1016,37,139,7,71,1,-1,0
1017,39,367,7,106,1,-1,0
1018,52,278,7,688,2,-1,0
1019,35,229,7,103,3,-1,0
1020,36,1722,7,349,2,-1,0
1021,48,-500,7,78,5,-1,0
1022,31,308,7,194,1,-1,0
1023,43,1026,7,224,5,-1,0
1024,43,548,7,98,1,-1,0
1025,39,356,7,607,1,-1,0
1026,40,164,7,398,1,-1,0
1027,58,211,7,103,2,-1,0
1028,31,19,7,241,2,-1,0
1029,41,108,7,203,1,-1,0
1030,37,308,7,96,3,-1,0
1031,44,7,7,238,3,-1,0
1032,37,16,7,153,3,-1,0
1033,39,867,7,481,1,-1,0
1034,41,277,7,2177,4,-1,0
1035,52,196,7,119,3,-1,0
1036,29,365,7,245,2,-1,0
1037,60,1310,7,152,2,-1,0
1038,32,186,7,418,2,-1,0
1039,50,148,7,198,2,-1,0
1040,56,862,7,198,2,-1,0
1041,48,359,7,374,1,-1,0
1042,29,190,7,51,1,-1,0
1043,40,4,7,263,1,-1,0
1044,42,0,7,229,2,-1,0
1045,34,42,7,154,2,-1,0
1046,23,2605,7,278,6,-1,0
1047,30,60,7,306,5,-1,0
1048,51,98,7,114,2,-1,0
1049,52,-181,7,94,2,-1,0
1050,45,118,7,208,2,-1,0
1051,41,-15,7,169,2,-1,0
1052,27,671,7,332,2,-1,0
1053,50,1557,7,263,6,-1,0
1054,36,-20,7,353,3,-1,0
1055,46,323,7,108,6,-1,0
1056,44,-171,7,441,2,-1,0
1057,47,438,7,46,3,-1,0
1058,40,316,7,266,2,-1,0
1059,36,174,7,223,2,-1,0
1060,46,442,7,105,2,-1,0
1061,58,786,7,165,3,-1,0
1062,30,-317,7,381,2,-1,0
1063,43,667,7,228,3,-1,0
1064,29,-158,7,128,2,-1,0
1065,41,72,7,764,3,-1,0
1066,44,58,7,113,3,-1,0
1067,44,396,7,396,4,-1,0
1068,59,10,7,133,3,-1,0
1069,39,2887,7,42,2,-1,0
1070,42,0,7,234,4,-1,0
1071,31,89,7,297,3,-1,0
1072,29,50,7,50,2,-1,0
1073,39,29,7,214,2,-1,0
1074,44,420,7,110,2,-1,0
1075,49,114,7,99,2,-1,0
1076,39,365,7,274,4,-1,0
1077,27,0,7,191,4,-1,0
1078,56,-24,7,305,3,-1,0
1079,43,743,7,134,2,-1,0
1080,37,0,7,112,4,-1,0
1081,54,99,7,283,3,-1,0
1082,38,22,7,353,4,-1,0
1083,31,251,7,212,2,-1,0
1084,34,615,7,225,2,-1,0
1085,35,136,7,283,1,-1,0
1086,44,2167,7,1273,1,-1,0
1087,30,309,7,1574,2,-1,0
1088,51,221,7,139,3,-1,0
1089,37,321,7,228,2,-1,0
1090,39,-33,7,62,5,-1,0
1091,33,76,7,256,3,-1,0
1092,37,42,7,564,3,-1,0
1093,46,76,7,245,2,-1,0
1094,32,1293,7,161,2,-1,0
1095,43,526,7,79,4,-1,0
1096,59,873,7,152,3,-1,0
1097,46,40,7,591,3,-1,0
1098,47,117,7,113,2,-1,0
1099,31,671,7,193,3,-1,0
1100,30,145,7,299,2,-1,0
1101,38,1807,7,348,3,-1,0
1102,44,-212,7,103,4,-1,0
1103,52,133,7,253,8,-1,0
1104,29,566,7,127,2,-1,0
1105,43,1924,7,244,7,-1,0
1106,47,145,7,157,6,-1,0
1107,43,487,7,548,2,-1,0
1108,52,-57,7,114,3,-1,0
1109,32,81,7,126,5,-1,0
1110,40,-227,7,161,3,-1,0
1111,57,2710,7,333,1,-1,0
1112,30,98,7,155,1,-1,0
1113,48,1230,7,152,3,-1,0
1114,46,78,7,145,1,-1,0
1115,59,137,7,66,3,-1,0
1116,50,354,7,123,2,-1,0
1117,50,149,7,74,1,-1,0
1118,33,126,7,248,3,-1,0
1119,39,0,7,130,1,-1,0
1120,57,8266,7,71,1,-1,0
1121,49,51,7,984,1,-1,0
1122,41,258,7,252,1,-1,0
1123,43,117,7,84,2,-1,0
1124,29,199,7,1689,4,-1,0
1125,56,219,7,130,4,-1,0
1126,46,1571,7,489,2,-1,0
1127,42,223,7,41,3,-1,0
1128,36,-79,7,159,3,-1,0
1129,29,321,7,196,2,-1,0
1130,43,2527,7,276,4,-1,0
1131,48,5,7,697,2,-1,0
1132,38,20,7,81,2,-1,0
1133,46,1045,7,149,1,-1,0
1134,44,1,7,281,2,-1,0
1135,28,3,7,122,5,-1,0
1136,28,-55,7,361,2,-1,0
1137,36,141,7,319,3,-1,0
1138,37,374,7,944,3,-1,0
1139,56,93,7,282,2,-1,0
1140,46,460,7,1102,2,-1,0
1141,34,78,7,35,3,-1,0
1142,32,135,7,143,2,-1,0
1143,33,367,7,22,2,-1,0
1144,36,248,7,90,2,-1,0
1145,35,630,7,17,2,-1,0
1146,44,-30,7,404,5,-1,0
1147,37,157,7,238,2,-1,0
1148,48,268,7,71,4,-1,0
1149,38,164,7,309,2,-1,0
1150,44,-97,7,408,3,-1,0
1151,31,53,7,128,4,-1,0
1152,35,788,7,297,3,-1,0
1153,54,1904,7,280,3,-1,0
1154,28,260,7,374,2,-1,0
1155,38,447,7,365,4,-1,0
1156,48,720,8,177,3,-1,0
1157,31,2827,8,238,3,-1,0
1158,59,0,8,425,6,-1,0
1159,29,1117,8,77,2,-1,0
1160,28,597,8,223,2,-1,0
1161,50,362,8,201,2,-1,0
1162,31,120,8,239,2,-1,0
1163,32,89,8,308,3,-1,0
1164,30,442,8,137,2,-1,0
1165,32,111,8,162,2,-1,0
1166,29,247,8,134,1,-1,0
1167,30,1,8,175,5,-1,0
1168,34,6,8,125,3,-1,0
1169,34,-947,8,211,3,-1,0
1170,41,191,8,67,1,-1,0
1171,36,-147,8,156,1,-1,0
1172,31,703,8,943,2,-1,0
1173,39,70,8,813,1,-1,0
1174,36,83,8,178,1,-1,0
1175,39,125,8,142,1,-1,0
1176,37,190,8,194,1,-1,0
1177,52,46,8,132,1,-1,0
1178,25,1348,8,109,1,-1,0
1179,42,420,8,94,1,-1,0
1180,27,96,8,31,1,-1,0
1181,42,271,8,84,4,-1,0
1182,29,1320,8,489,1,-1,0
1183,38,54,8,180,1,-1,0
1184,42,198,8,314,1,-1,0
1185,35,1094,8,207,1,-1,0
1186,41,141,8,146,3,-1,0
1187,57,207,8,193,1,-1,0
1188,36,-206,8,177,2,-1,0
1189,56,177,8,1040,1,-1,0
1190,33,176,8,622,1,-1,0
1191,41,-413,8,170,2,-1,0
1192,33,-81,8,267,1,-1,0
1193,35,3837,8,1084,1,-1,0
1194,43,870,8,528,1,-1,0
1195,36,206,8,183,1,-1,0
1196,37,316,8,238,1,-1,0
1197,51,57,8,61,1,-1,0
1198,28,1,8,923,1,-1,0
1199,43,-7,8,70,1,-1,0
1200,32,611,8,541,3,-1,0
1201,36,157,8,41,1,-1,0
1202,33,233,8,221,4,-1,0
1203,39,419,8,35,1,-1,0
1204,28,134,8,262,1,-1,0
1205,26,2087,8,151,1,-1,0
1206,40,103,8,135,2,-1,0
1207,44,281,8,604,1,-1,0
1208,34,133,8,65,1,-1,0
1209,47,1865,8,380,3,-1,0
1210,55,325,8,693,1,-1,0
1211,48,-18,8,11,1,-1,0
1212,36,49,8,405,1,-1,0
1213,31,7444,8,20,1,-1,0
1214,30,59,8,202,1,-1,0
1215,46,45,8,235,1,-1,0
1216,30,387,8,75,1,-1,0
1217,32,5,8,134,1,-1,0
1218,48,71,8,101,2,-1,0
1219,48,96,8,255,1,-1,0
1220,36,72,8,80,1,-1,0
1221,41,1715,8,462,1,-1,0
1222,49,181,8,161,3,-1,0
1223,26,20,8,200,1,-1,0
1224,38,65,8,56,1,-1,0
1225,27,81,8,238,1,-1,0
1226,51,226,8,418,1,-1,0
1227,33,1128,8,139,2,-1,0
1228,53,582,8,96,2,-1,0
1229,36,5611,8,39,1,-1,0
1230,48,177,8,471,1,-1,0
1231,27,181,8,231,2,-1,0
1232,42,0,8,66,2,-1,0
1233,61,734,8,204,1,-1,0
1234,31,322,8,159,1,-1,0
1235,37,134,8,200,1,-1,0
1236,34,10350,8,187,3,-1,0
1237,55,84,8,166,1,-1,0
1238,24,620,8,144,1,-1,0
1239,41,254,8,690,1,-1,0
1240,34,0,8,323,1,-1,0
1241,29,5903,8,194,1,-1,0
1242,42,134,8,82,1,-1,0
1243,45,1381,8,269,1,-1,0
1244,49,104,8,285,1,-1,0
1245,26,318,8,101,1,-1,0
1246,35,2151,8,294,1,-1,0
1247,49,-8,8,1119,1,-1,0
1248,44,185,8,249,1,-1,0
1249,41,1773,8,106,1,-1,0
1250,50,40,8,152,1,-1,0
1251,58,44,8,12,2,-1,0
1252,43,0,8,187,1,-1,0
1253,34,0,8,214,2,-1,0
1254,57,3058,8,268,1,-1,0
1255,43,130,8,193,1,-1,0
1256,38,507,8,95,1,-1,0
1257,35,844,8,60,1,-1,0
1258,49,458,8,381,1,-1,0
1259,33,-744,8,206,1,-1,0
1260,60,-2,8,75,1,-1,0
1261,33,129,8,128,1,-1,0
1262,33,411,8,216,1,-1,0
1263,47,643,8,155,1,-1,0
1264,37,391,8,103,3,-1,0
1265,34,80,8,494,1,-1,0
1266,32,10,8,107,1,-1,0
1267,36,114,8,147,1,-1,0
1268,40,1,8,190,1,-1,0
1269,57,1341,8,339,2,-1,0
1270,48,4,8,198,1,-1,0
1271,26,2770,8,141,1,-1,0
1272,30,5956,8,255,1,-1,0
1273,41,55,8,1120,2,-1,0
1274,30,131,8,306,1,-1,0
1275,35,1942,8,249,1,-1,0
1276,36,298,8,215,1,-1,0
1277,52,291,8,143,1,-1,0
1278,45,85,8,162,1,-1,0
1279,35,797,8,81,1,-1,0
1280,46,152,8,33,4,-1,0
1281,39,481,8,204,1,-1,0
1282,38,66,8,124,1,-1,0
1283,38,4586,8,784,1,-1,0
1284,31,1798,8,393,1,-1,0
1285,39,220,8,87,2,-1,0
1286,32,715,8,108,2,-1,0
1287,32,442,8,207,1,-1,0
1288,26,85,8,278,2,-1,0
1289,35,319,8,74,1,-1,0
1290,26,-29,8,196,1,-1,0
1291,33,303,8,149,1,-1,0
1292,41,2398,8,287,2,-1,0
1293,30,31,8,229,1,-1,0
1294,36,1832,8,154,1,-1,0
1295,46,2019,8,357,1,-1,0
1296,30,3,8,147,1,-1,0
1297,46,397,8,93,1,-1,0
1298,38,1161,8,665,1,-1,0
1299,24,777,8,131,1,-1,0
1300,41,47,8,160,1,-1,0
1301,28,-58,8,74,1,-1,0
1302,55,1513,8,60,1,-1,0
1303,40,121,8,82,1,-1,0
1304,38,904,8,475,1,-1,0
1305,40,697,8,111,1,-1,0
1306,54,841,8,284,4,-1,0
1307,49,7317,8,140,1,-1,0
1308,44,-95,8,110,1,-1,0
1309,32,751,8,64,1,-1,0
1310,36,250,8,149,1,-1,0
1311,35,365,8,256,2,-1,0
1312,31,1315,8,156,1,-1,0
1313,34,65,8,63,3,-1,0
1314,36,1852,8,362,1,-1,0
1315,44,-84,8,32,3,-1,0
1316,44,36,8,712,1,-1,0
1317,51,125,8,102,2,-1,0
1318,36,0,8,338,2,-1,0
1319,37,105,8,69,2,-1,0
1320,31,432,8,446,1,-1,0
1321,42,555,8,249,2,-1,0
1322,55,-24,8,176,1,-1,0
1323,57,2261,8,1007,1,-1,0
1324,33,804,8,266,1,-1,0
1325,44,-617,8,172,1,-1,0
1326,30,-1,8,323,1,-1,0
1327,37,237,8,175,1,-1,0
1328,32,514,8,459,1,-1,0
1329,33,1988,8,211,2,-1,0
1330,31,491,8,237,1,-1,0
1331,46,675,8,50,1,-1,0
1332,34,177,8,500,1,-1,0
1333,51,340,8,186,1,-1,0
1334,49,230,8,96,1,-1,0
1335,52,0,8,98,1,-1,0
1336,43,2331,8,364,4,-1,0
1337,35,0,8,477,1,-1,0
1338,27,217,8,319,1,-1,0
1339,43,186,8,178,1,-1,0
1340,49,168,8,513,1,-1,0
1341,50,145,8,170,1,-1,0
1342,33,140,8,139,1,-1,0
1343,49,-22,8,70,1,-1,0
1344,50,389,8,110,1,-1,0
1345,42,323,8,280,2,-1,0
1346,28,6,8,667,1,-1,0
1347,41,225,8,63,2,-1,0
1348,34,142,8,159,4,-1,0
1349,58,5,8,177,2,-1,0
1350,46,174,8,108,3,-1,0
1351,46,-768,8,194,3,-1,0
1352,42,30,8,366,2,-1,0
1353,40,968,8,213,1,-1,0
1354,42,47,8,141,1,-1,0
1355,33,0,8,982,1,-1,0
1356,27,91,8,168,2,-1,0
1357,43,-77,8,468,1,-1,0
1358,28,486,8,180,1,-1,0
1359,34,341,8,195,1,-1,0
1360,37,50,8,352,3,-1,0
1361,41,205,8,91,1,-1,0
1362,39,762,8,288,1,-1,0
1363,37,31,8,72,1,-1,0
1364,41,-581,8,218,2,-1,0
1365,36,-45,8,289,1,-1,0
1366,51,0,8,384,1,-1,0
1367,28,120,8,130,3,-1,0
1368,31,335,8,226,1,-1,0
1369,33,-232,8,208,1,-1,0
1370,28,785,8,442,2,-1,0
1371,31,28,8,101,1,-1,0
1372,43,2067,8,756,1,-1,0
1373,48,448,8,189,1,-1,0
1374,26,37,8,108,1,-1,0
1375,34,301,8,205,1,-1,0
1376,38,668,8,238,1,-1,0
1377,51,115,8,136,1,-1,0
1378,49,275,8,14,1,-1,0
1379,60,414,8,395,1,-1,0
1380,32,3,8,161,1,-1,0
1381,36,496,8,269,3,-1,0
1382,28,150,8,491,1,-1,0
1383,34,163,8,44,1,-1,0
1384,40,1322,8,26,1,-1,0
1385,33,1713,8,22,1,-1,0
1386,37,242,8,161,8,-1,0
1387,40,-29,8,406,2,-1,0
1388,59,381,8,422,4,-1,0
1389,39,82,8,147,5,-1,0
1390,28,21,8,219,3,-1,0
1391,30,1801,8,807,2,-1,0
1392,40,640,8,347,2,-1,0
1393,28,113,8,534,2,-1,0
1394,39,1042,8,58,2,-1,0
1395,44,240,8,155,2,-1,0
1396,39,-244,8,152,2,-1,0
1397,30,70,8,461,3,-1,0
1398,35,-339,8,389,2,-1,0
1399,31,59,8,314,3,-1,0
1400,47,1222,8,28,3,-1,0
1401,26,-41,8,229,2,-1,0
1402,25,0,8,30,2,-1,0
1403,42,6,8,103,4,-1,0
1404,30,4,8,32,2,-1,0
1405,28,20,8,252,2,-1,0
1406,46,846,8,369,2,-1,0
1407,43,338,8,116,1,-1,0
1408,38,90,8,20,2,-1,0
1409,31,406,8,31,1,-1,0
1410,29,2,8,190,1,-1,0
1411,34,2211,8,149,1,-1,0
1412,40,87,8,210,1,-1,0
1413,30,178,8,234,1,-1,0
1414,44,185,8,63,1,-1,0
1415,38,-210,8,21,1,-1,0
1416,43,388,8,2087,2,-1,0
1417,32,1,8,102,1,-1,0
1418,33,879,8,245,1,-1,0
1419,32,214,8,190,1,-1,0
1420,40,698,8,223,2,-1,0
1421,34,1601,8,650,2,-1,0
1422,30,717,8,42,1,-1,0
1423,53,255,8,206,2,-1,0
1424,39,375,8,66,2,-1,0
1425,46,587,8,173,2,-1,0
1426,32,644,8,477,2,-1,0
1427,60,0,8,77,1,-1,0
1428,40,-275,8,219,2,-1,0
1429,47,116,8,376,2,-1,0
1430,25,37,8,453,2,-1,0
1431,44,753,8,151,2,-1,0
1432,38,162,8,200,2,-1,0
1433,45,984,8,298,5,-1,0
1434,34,199,8,627,3,-1,0
1435,36,241,8,133,1,-1,0
1436,30,648,8,287,1,-1,0
1437,35,907,8,242,1,-1,0
1438,39,6322,8,184,1,-1,0
1439,46,125,8,119,2,-1,0
1440,36,90,8,403,2,-1,0
1441,22,54,8,626,6,-1,0
1442,26,-132,8,12,1,-1,0
1443,48,267,8,266,1,-1,0
1444,32,289,8,23,4,-1,0
1445,58,613,8,154,2,-1,0
1446,57,618,8,10,7,-1,0
1447,53,1786,8,66,2,-1,0
1448,29,607,8,240,3,-1,0
1449,34,586,8,224,2,-1,0
1450,32,459,8,202,2,-1,0
1451,55,298,8,144,3,-1,0
1452,50,134,8,263,2,-1,0
1453,43,34,8,543,3,-1,0
1454,44,1378,8,257,2,-1,0
1455,27,417,8,237,2,-1,0
1456,35,25,8,23,5,-1,0
1457,45,22,8,209,3,-1,0
1458,35,398,8,34,1,-1,0
1459,49,1164,8,72,1,-1,0
1460,34,487,8,442,2,-1,0
1461,46,1069,8,45,2,-1,0
1462,43,-192,8,1120,2,-1,0
1463,42,0,8,186,2,-1,0
1464,55,332,8,318,2,-1,0
1465,37,121,8,617,2,-1,0
1466,31,68,8,226,1,-1,0
1467,57,-176,8,275,1,-1,0
1468,33,527,8,81,2,-1,0
1469,43,193,8,74,7,-1,0
1470,60,7601,8,285,1,-1,0
1471,51,751,8,261,5,-1,0
1472,38,495,8,297,1,-1,0
1473,37,670,8,78,3,-1,0
1474,41,363,8,183,3,-1,0
1475,42,376,8,15,1,-1,0
1476,41,292,8,352,2,-1,0
1477,33,0,8,345,2,-1,0
1478,32,184,8,230,4,-1,0
1479,30,80,8,185,2,-1,0
1480,43,1824,8,296,1,-1,0
1481,30,2850,8,181,2,-1,0
1482,37,48,8,133,2,-1,0
1483,34,76,8,335,9,-1,0
1484,32,336,8,139,1,-1,0
1485,42,0,8,7,3,-1,0
1486,35,433,8,163,2,-1,0
1487,34,103,8,956,2,-1,0
1488,50,1164,8,166,2,-1,0
1489,34,129,8,71,2,-1,0
1490,38,5873,8,191,2,-1,0
1491,28,0,8,459,2,-1,0
1492,55,82,8,292,2,-1,0
1493,38,362,8,100,5,-1,0
1494,31,186,8,257,3,-1,0
1495,57,1216,8,255,6,-1,0
1496,50,704,8,233,2,-1,0
1497,47,205,8,128,2,-1,0
1498,39,830,8,246,2,-1,0
1499,34,-315,8,56,2,-1,0
1500,41,64,8,210,2,-1,0
1501,59,-820,8,43,2,-1,0
1502,35,538,8,21,9,-1,0
1503,31,948,8,91,2,-1,0
1504,55,1288,8,67,2,-1,0
1505,36,70,8,219,4,-1,0
1506,41,393,8,110,2,-1,0
1507,44,365,8,169,2,-1,0
1508,40,879,8,248,3,-1,0
1509,32,491,8,223,2,-1,0
1510,38,0,8,92,3,-1,0
1511,27,0,8,93,2,-1,0
1512,33,229,8,205,4,-1,0
1513,37,22,8,160,1,-1,0
1514,40,570,8,105,2,-1,0
1515,33,56,8,112,2,-1,0
1516,40,118,8,383,3,-1,0
1517,27,106,8,207,2,-1,0
1518,42,1768,8,193,2,-1,0
1519,41,213,8,10,2,-1,0
1520,37,381,8,985,2,-1,0
1521,38,1147,8,249,5,-1,0
1522,44,373,8,122,2,-1,0
1523,31,50,8,300,2,-1,0
1524,34,67,8,672,3,-1,0
1525,46,0,8,390,3,-1,0
1526,33,61,8,116,2,-1,0
1527,36,504,8,481,2,-1,0
1528,32,177,8,21,3,-1,0
1529,27,584,8,192,2,-1,0
1530,31,-732,8,6,2,-1,0
1531,41,572,8,8,2,-1,0
1532,35,105,8,369,2,-1,0
1533,50,0,8,393,2,-1,0
1534,33,832,8,246,3,-1,0
1535,48,2642,8,330,3,-1,0
1536,36,195,8,380,2,-1,0
1537,29,718,8,91,3,-1,0
1538,34,336,8,84,2,-1,0
1539,39,332,8,277,3,-1,0
1540,32,1,8,399,4,-1,0
1541,59,-138,8,89,4,-1,0
1542,50,749,8,297,2,-1,0
1543,37,14,8,176,2,-1,0
1544,33,177,8,75,4,-1,0
1545,52,557,8,111,3,-1,0
1546,43,126,8,170,2,-1,0
1547,53,359,8,238,8,-1,0
1548,37,496,8,137,2,-1,0
1549,50,72,8,141,2,-1,0
1550,53,175,8,49,4,-1,0
1551,47,430,8,89,8,-1,0
1552,48,574,8,341,2,-1,0
1553,35,69,8,461,3,-1,0
1554,42,106,8,515,3,-1,0
1555,43,0,8,123,2,-1,0
1556,40,23,8,179,5,-1,0
1557,36,42,8,102,4,-1,0
1558,39,429,8,272,4,-1,0
1559,32,88,8,17,3,-1,0
1560,44,3932,8,40,2,-1,0
1561,43,177,8,209,3,-1,0
1562,53,468,8,89,5,-1,0
1563,41,639,8,1187,2,-1,0
1564,53,2124,8,123,2,-1,0
1565,31,309,8,104,3,-1,0
1566,51,202,8,200,2,-1,0
1567,32,20,8,117,3,-1,0
1568,52,-17,8,37,3,-1,0
1569,41,-417,8,51,3,-1,0
1570,30,528,8,145,4,-1,0
1571,32,394,8,466,2,-1,0
1572,31,856,8,303,3,-1,0
1573,38,468,8,101,2,-1,0
1574,44,138,8,283,3,-1,0
1575,36,406,8,826,3,-1,0
1576,34,221,8,185,4,-1,0
1577,40,523,8,598,3,-1,0
1578,41,-52,8,120,5,-1,0
1579,56,397,8,185,7,-1,0
1580,39,-432,8,159,3,-1,0
1581,34,298,8,220,2,-1,0
1582,41,1080,8,192,4,-1,0
1583,39,-85,8,423,2,-1,0
1584,33,4012,8,337,4,-1,0
1585,52,123,8,306,2,-1,0
